ID Sensor,Ubicacionn,Fecha y Hora,Temperatura (C),Humedad (%),Nivel de Bateria (%)
S1027,Sótano,2024-10-25 21:20:35,27.11,48.43,29.97
S7481,Edificio B,2024-10-26 13:32:35,28.14,31.34,78.82
S4685,Sótano,2024-10-26 15:21:35,27.47,66.36,23.07
S4752,Exteriores,2024-10-25 20:03:35,27.69,68.32,44.45
S4055,Exteriores,2024-10-26 02:32:35,19.5,74.77,37.82
S6374,Exteriores,2024-10-26 14:23:35,15.08,41.3,73.52
S5744,Edificio B,2024-10-26 13:43:35,16.45,38.21,82.62
S6226,Edificio B,2024-10-26 06:59:35,22.5,46.95,86.38
S8548,Sótano,2024-10-26 08:00:35,23.49,65.7,78.76
S3148,Exteriores,2024-10-26 07:29:35,25.55,72.64,77.26
S4800,Edificio B,2024-10-26 04:46:35,25.89,55.47,62.37
S8300,Exteriores,2024-10-25 21:28:35,17.94,48.87,75.55
S4937,Exteriores,2024-10-26 03:26:35,26.35,76.99,31.88
S2014,Edificio A,2024-10-26 11:54:35,24.64,78.11,57.63
S2492,Edificio B,2024-10-25 17:02:35,27.89,59.99,41.81
S4966,Edificio A,2024-10-26 09:30:35,16.49,30.27,59.47
S3610,Sótano,2024-10-26 08:12:35,22.78,35.64,61.18
S2134,Edificio B,2024-10-25 21:34:35,25.56,64.19,71.8
S1440,Edificio A,2024-10-26 04:13:35,27.2,76.53,91.44
S9188,Edificio A,2024-10-26 06:39:35,24.15,41.0,86.83
S2012,Edificio A,2024-10-26 02:00:35,19.42,74.05,67.65
S1983,Edificio B,2024-10-26 08:44:35,17.86,76.05,27.02
S8885,Sótano,2024-10-25 23:08:35,27.78,57.71,78.41
S3196,Sótano,2024-10-25 19:31:35,18.41,42.46,77.63
S6324,Exteriores,2024-10-25 21:27:35,27.08,34.31,17.19
S1571,Sótano,2024-10-26 14:47:35,28.2,77.58,99.04
S5594,Edificio B,2024-10-26 05:33:35,21.86,50.89,11.91
S3177,Edificio B,2024-10-26 06:59:35,29.89,53.34,73.65
S9705,Edificio A,2024-10-25 23:53:35,25.92,68.91,43.04
S3889,Edificio B,2024-10-26 08:46:35,23.25,44.01,35.94
S2691,Edificio B,2024-10-26 01:05:35,16.58,54.45,62.76
S6830,Edificio A,2024-10-25 23:45:35,18.09,65.17,89.67
S6074,Exteriores,2024-10-26 14:50:35,22.13,48.77,62.44
S1062,Exteriores,2024-10-26 12:52:35,16.22,61.61,77.2
S5410,Edificio B,2024-10-26 03:24:35,16.12,45.56,53.35
S5852,Exteriores,2024-10-26 15:10:35,23.73,36.46,44.56
S4280,Sótano,2024-10-25 18:02:35,21.27,39.55,61.15
S5933,Edificio B,2024-10-26 07:38:35,20.32,63.07,65.09
S6672,Sótano,2024-10-26 06:49:35,22.33,34.97,64.5
S5461,Edificio B,2024-10-25 21:30:35,16.83,48.35,31.78
S2449,Sótano,2024-10-25 22:48:35,16.32,79.62,12.5
S7894,Edificio B,2024-10-25 18:14:35,26.43,60.47,72.88
S9367,Sótano,2024-10-26 08:23:35,21.23,53.04,70.29
S1615,Edificio A,2024-10-26 10:25:35,15.12,78.29,37.63
S6256,Exteriores,2024-10-25 23:31:35,16.44,35.7,95.27
S2443,Sótano,2024-10-26 14:01:35,16.96,68.09,53.53
S4298,Exteriores,2024-10-26 05:45:35,22.22,73.58,29.8
S3838,Edificio B,2024-10-26 07:06:35,19.01,52.26,86.26
S9372,Edificio A,2024-10-26 09:36:35,24.11,39.55,56.05
S7727,Exteriores,2024-10-25 16:49:35,29.72,48.28,56.63
S3353,Edificio B,2024-10-26 14:02:35,22.2,56.59,27.33
S1826,Sótano,2024-10-26 12:34:35,26.02,57.08,55.77
S5556,Exteriores,2024-10-26 02:39:35,17.64,66.5,29.56
S5403,Exteriores,2024-10-25 22:43:35,19.3,44.21,64.39
S5665,Exteriores,2024-10-26 13:12:35,18.71,51.02,17.5
S9214,Edificio A,2024-10-25 19:42:35,24.88,34.09,73.94
S2650,Edificio B,2024-10-25 19:34:35,18.96,37.3,89.91
S2436,Exteriores,2024-10-26 06:42:35,23.25,43.55,78.66
S8873,Edificio A,2024-10-26 02:21:35,26.29,43.96,16.66
S9255,Sótano,2024-10-26 12:13:35,18.72,53.34,22.59
S9555,Edificio B,2024-10-26 09:16:35,17.89,42.99,16.35
S4185,Edificio B,2024-10-26 09:51:35,27.5,50.9,95.87
S1615,Edificio A,2024-10-26 02:47:35,17.19,48.98,90.13
S6996,Edificio B,2024-10-25 21:30:35,22.41,55.98,38.15
S7918,Edificio A,2024-10-25 23:31:35,27.68,79.37,21.1
S2551,Sótano,2024-10-25 18:31:35,24.4,61.33,84.74
S8863,Edificio A,2024-10-25 17:24:35,17.21,78.78,83.95
S5802,Edificio A,2024-10-25 21:35:35,17.29,67.03,23.46
S1020,Exteriores,2024-10-25 21:49:35,26.86,47.63,24.58
S5525,Exteriores,2024-10-26 02:54:35,26.53,75.18,82.2
S1002,Edificio A,2024-10-26 06:11:35,15.43,68.38,56.41
S8800,Edificio B,2024-10-26 05:52:35,20.34,71.46,53.89
S5031,Sótano,2024-10-26 12:20:35,21.14,34.96,25.67
S7125,Sótano,2024-10-25 16:57:35,16.27,56.31,78.16
S4622,Sótano,2024-10-26 02:14:35,20.07,35.54,89.73
S4130,Edificio B,2024-10-26 08:41:35,27.06,57.45,81.38
S8447,Edificio A,2024-10-25 20:45:35,24.68,55.15,99.17
S7686,Exteriores,2024-10-26 12:28:35,18.1,44.29,68.47
S6697,Sótano,2024-10-26 06:30:35,21.45,47.33,10.33
S8347,Exteriores,2024-10-26 08:18:35,15.52,75.17,88.19
S7598,Edificio B,2024-10-25 22:20:35,27.57,63.53,62.47
S8999,Sótano,2024-10-26 04:36:35,19.92,66.15,95.29
S7680,Edificio B,2024-10-25 18:46:35,16.11,75.72,23.4
S6296,Edificio B,2024-10-25 22:02:35,17.04,53.84,88.77
S1881,Exteriores,2024-10-26 02:38:35,19.26,65.4,92.28
S3212,Exteriores,2024-10-25 19:13:35,23.18,45.16,92.06
S7778,Edificio B,2024-10-25 18:44:35,23.44,73.48,74.49
S3836,Sótano,2024-10-26 04:05:35,15.77,59.21,62.28
S6917,Exteriores,2024-10-26 02:09:35,26.08,45.22,41.37
S1818,Edificio A,2024-10-25 19:33:35,29.61,44.72,53.68
S2337,Edificio B,2024-10-25 19:22:35,22.35,53.15,38.75
S9225,Exteriores,2024-10-25 17:58:35,25.34,52.86,45.13
S9060,Exteriores,2024-10-26 01:37:35,23.9,56.53,78.7
S4803,Sótano,2024-10-26 11:09:35,15.95,52.7,64.41
S4562,Exteriores,2024-10-26 12:11:35,28.42,72.56,86.55
S3935,Edificio B,2024-10-26 13:25:35,24.19,65.28,95.51
S9156,Edificio A,2024-10-25 22:20:35,16.15,60.12,22.62
S9779,Edificio A,2024-10-26 04:48:35,19.66,40.55,45.38
S9739,Edificio A,2024-10-25 20:10:35,27.63,73.59,53.92
S5336,Sótano,2024-10-26 05:01:35,20.43,36.92,58.81
S4985,Sótano,2024-10-26 07:03:35,29.1,43.26,97.95
S8390,Edificio A,2024-10-26 02:55:35,18.58,47.6,88.61
S6726,Edificio B,2024-10-26 16:04:35,26.4,35.51,83.34
S9476,Edificio B,2024-10-25 23:38:35,24.05,78.73,45.67
S5770,Edificio B,2024-10-26 01:52:35,17.17,57.21,20.87
S3009,Sótano,2024-10-25 18:29:35,29.19,44.35,35.68
S9120,Exteriores,2024-10-26 13:37:35,15.96,50.34,23.46
S8922,Edificio A,2024-10-26 07:39:35,17.63,61.47,38.07
S2258,Sótano,2024-10-25 18:13:35,15.47,54.95,75.76
S1988,Exteriores,2024-10-25 23:56:35,29.1,55.34,66.42
S9500,Edificio A,2024-10-26 06:48:35,15.29,58.04,15.56
S9596,Exteriores,2024-10-25 17:26:35,29.13,30.2,25.49
S6685,Edificio B,2024-10-26 05:54:35,25.41,38.82,41.07
S1561,Sótano,2024-10-25 20:49:35,23.83,77.44,39.88
S5522,Exteriores,2024-10-26 00:28:35,21.64,30.6,67.1
S6267,Exteriores,2024-10-26 10:58:35,16.22,37.95,81.75
S2487,Exteriores,2024-10-26 06:42:35,25.24,78.26,48.32
S4957,Exteriores,2024-10-26 10:05:35,29.45,54.89,42.96
S6935,Sótano,2024-10-25 19:14:35,16.35,64.52,63.95
S8458,Sótano,2024-10-26 03:36:35,21.04,65.82,95.62
S8412,Exteriores,2024-10-25 23:58:35,22.11,37.98,35.89
S2205,Sótano,2024-10-25 21:52:35,25.04,53.25,17.72
S2449,Sótano,2024-10-26 10:22:35,16.76,52.53,62.0
S7359,Edificio A,2024-10-26 11:39:35,27.4,33.63,20.05
S8956,Exteriores,2024-10-26 00:03:35,16.54,71.45,71.45
S4116,Edificio B,2024-10-25 17:54:35,24.16,71.01,95.55
S9185,Sótano,2024-10-26 10:18:35,17.17,37.99,18.93
S7816,Sótano,2024-10-26 00:26:35,15.59,70.58,83.7
S9381,Edificio A,2024-10-26 00:51:35,16.87,53.79,78.47
S1231,Edificio A,2024-10-26 14:28:35,28.48,34.96,34.09
S5041,Edificio A,2024-10-26 11:34:35,22.13,65.94,88.45
S6458,Exteriores,2024-10-26 04:00:35,22.57,31.49,51.48
S5494,Sótano,2024-10-26 13:27:35,16.15,34.83,48.75
S4215,Edificio A,2024-10-26 12:48:35,21.64,64.19,47.14
S8563,Sótano,2024-10-26 12:06:35,18.02,54.43,12.36
S9027,Edificio A,2024-10-25 22:28:35,17.95,53.94,90.11
S1978,Exteriores,2024-10-26 01:14:35,20.87,64.92,30.37
S1562,Exteriores,2024-10-26 15:35:35,17.26,47.9,12.82
S2938,Sótano,2024-10-26 03:52:35,15.65,68.09,90.97
S4369,Edificio A,2024-10-25 17:34:35,28.37,50.32,89.25
S9784,Sótano,2024-10-26 11:20:35,18.08,38.36,93.68
S5426,Edificio A,2024-10-26 13:59:35,16.16,72.75,38.94
S1874,Edificio A,2024-10-26 05:29:35,27.79,42.64,98.16
S8300,Exteriores,2024-10-25 23:29:35,19.14,70.94,18.23
S3070,Edificio A,2024-10-26 04:21:35,24.73,61.89,36.59
S9364,Exteriores,2024-10-25 20:56:35,24.03,48.11,39.45
S8186,Edificio B,2024-10-26 09:52:35,16.3,55.94,45.6
S1242,Edificio B,2024-10-26 06:56:35,21.16,32.34,19.68
S1399,Edificio B,2024-10-26 14:19:35,18.03,75.58,30.49
S1551,Edificio B,2024-10-26 08:22:35,26.38,72.42,32.36
S7127,Sótano,2024-10-25 21:32:35,27.01,36.66,54.14
S6073,Exteriores,2024-10-25 19:05:35,25.84,64.28,83.66
S9246,Exteriores,2024-10-26 08:01:35,28.56,48.82,17.39
S8315,Edificio A,2024-10-26 03:44:35,16.6,46.91,98.08
S8714,Edificio A,2024-10-25 20:30:35,27.57,60.65,40.28
S8867,Edificio A,2024-10-26 13:04:35,23.94,49.68,34.92
S7666,Exteriores,2024-10-25 20:57:35,15.37,55.1,90.63
S6574,Edificio A,2024-10-26 01:07:35,19.31,73.01,80.4
S4412,Edificio B,2024-10-26 09:26:35,17.04,70.82,58.68
S4711,Sótano,2024-10-26 13:35:35,25.76,72.96,24.49
S5890,Exteriores,2024-10-26 09:34:35,28.55,37.39,18.01
S5842,Edificio A,2024-10-26 07:29:35,29.82,71.59,14.84
S1212,Edificio A,2024-10-25 22:12:35,23.25,38.29,52.05
S2755,Sótano,2024-10-25 20:40:35,19.22,68.35,69.75
S9635,Sótano,2024-10-26 02:08:35,25.92,45.9,56.08
S2889,Exteriores,2024-10-26 08:09:35,18.36,32.51,86.27
S6771,Sótano,2024-10-26 07:42:35,20.66,60.15,73.59
S1615,Edificio B,2024-10-26 05:58:35,16.31,68.97,97.22
S9257,Edificio B,2024-10-26 02:21:35,18.06,46.02,68.23
S3368,Edificio B,2024-10-26 12:34:35,28.45,52.77,12.3
S7800,Exteriores,2024-10-26 11:11:35,29.22,78.08,72.6
S8929,Sótano,2024-10-26 11:18:35,24.87,64.4,69.71
S1189,Sótano,2024-10-25 17:17:35,19.6,54.03,44.79
S6423,Edificio A,2024-10-26 00:06:35,15.03,31.14,36.87
S7817,Edificio B,2024-10-26 01:43:35,18.19,50.31,37.44
S1540,Sótano,2024-10-26 04:02:35,15.01,43.56,23.84
S9351,Edificio A,2024-10-26 01:24:35,24.9,36.74,80.37
S5535,Edificio A,2024-10-26 00:06:35,15.42,57.74,80.42
S7932,Sótano,2024-10-26 08:11:35,22.2,56.37,70.16
S4433,Edificio B,2024-10-25 18:50:35,29.47,36.78,68.73
S9113,Exteriores,2024-10-26 14:59:35,22.05,74.6,85.6
S4379,Edificio A,2024-10-26 14:57:35,21.09,40.06,11.32
S9036,Edificio A,2024-10-26 04:16:35,27.48,61.26,10.17
S7859,Edificio A,2024-10-26 04:29:35,29.37,41.12,91.24
S4360,Edificio A,2024-10-25 19:17:35,27.97,49.23,71.83
S2992,Exteriores,2024-10-26 10:09:35,27.85,52.72,63.38
S9890,Edificio A,2024-10-26 01:17:35,19.44,34.81,70.99
S9521,Exteriores,2024-10-26 07:22:35,15.86,51.0,15.44
S2863,Edificio B,2024-10-26 04:55:35,29.24,46.45,33.48
S4626,Edificio A,2024-10-25 18:20:35,19.09,50.21,20.1
S1790,Edificio B,2024-10-25 22:16:35,26.75,62.48,47.59
S4984,Edificio B,2024-10-25 19:50:35,24.19,30.6,22.27
S4589,Sótano,2024-10-26 08:13:35,21.62,61.22,60.85
S4146,Edificio B,2024-10-26 03:46:35,26.9,79.33,34.55
S1214,Sótano,2024-10-25 20:35:35,19.0,65.73,77.27
S9917,Edificio B,2024-10-26 04:22:35,26.41,64.51,26.56
S3127,Edificio A,2024-10-26 08:57:35,19.22,53.23,99.57
S1487,Sótano,2024-10-25 17:31:35,28.12,58.03,39.61
S8350,Exteriores,2024-10-26 09:38:35,28.08,34.49,59.47
S4167,Edificio A,2024-10-26 14:28:35,22.97,40.6,54.67
S4238,Edificio B,2024-10-26 07:46:35,19.41,70.52,68.66
S5484,Edificio B,2024-10-26 02:23:35,21.28,33.76,94.55
S5245,Edificio A,2024-10-26 02:08:35,29.94,38.85,42.09
S9615,Exteriores,2024-10-26 00:18:35,19.36,35.01,40.12
S1928,Edificio A,2024-10-26 03:50:35,24.24,79.33,83.17
S1068,Edificio A,2024-10-26 11:40:35,23.53,30.75,61.62
S9412,Edificio A,2024-10-25 18:49:35,21.97,36.42,92.37
S2227,Sótano,2024-10-26 07:35:35,19.34,37.78,30.9
S6061,Edificio A,2024-10-26 15:42:35,26.23,75.73,24.05
S3215,Edificio A,2024-10-25 16:55:35,25.47,66.7,66.68
S6064,Edificio B,2024-10-25 23:43:35,23.27,56.87,97.22
S4946,Edificio B,2024-10-26 14:26:35,17.44,54.27,90.84
S6035,Edificio B,2024-10-26 03:08:35,25.55,71.11,57.3
S8369,Edificio A,2024-10-25 16:40:35,20.15,54.24,41.51
S9405,Sótano,2024-10-26 14:35:35,25.79,62.03,40.59
S9252,Edificio A,2024-10-26 09:06:35,22.82,63.74,26.75
S3322,Exteriores,2024-10-25 19:10:35,15.13,71.92,75.52
S4140,Sótano,2024-10-26 15:45:35,25.06,32.22,22.89
S2981,Sótano,2024-10-26 03:53:35,22.71,54.49,93.76
S8413,Edificio B,2024-10-26 07:53:35,24.66,38.12,81.78
S6030,Sótano,2024-10-26 07:57:35,20.36,42.06,27.25
S5791,Sótano,2024-10-26 11:41:35,15.53,68.98,38.04
S2624,Edificio A,2024-10-26 08:39:35,24.32,77.22,87.68
S2994,Edificio B,2024-10-25 19:51:35,21.83,54.66,54.63
S1703,Exteriores,2024-10-26 09:33:35,28.03,55.7,81.24
S9927,Edificio B,2024-10-25 18:54:35,20.63,42.56,46.78
S1998,Edificio A,2024-10-26 05:52:35,19.0,72.0,43.43
S7283,Sótano,2024-10-26 08:03:35,15.28,57.79,35.91
S7087,Sótano,2024-10-25 21:20:35,20.75,48.63,73.5
S7452,Sótano,2024-10-26 13:45:35,17.96,48.5,96.17
S2250,Sótano,2024-10-26 05:40:35,26.18,74.82,41.95
S9416,Exteriores,2024-10-26 06:34:35,25.33,54.67,92.01
S3645,Exteriores,2024-10-25 17:57:35,20.58,69.98,96.1
S9767,Edificio A,2024-10-25 19:51:35,17.42,43.06,91.54
S7805,Edificio A,2024-10-26 05:06:35,21.24,62.91,55.19
S8200,Sótano,2024-10-25 17:53:35,22.31,32.25,54.14
S4158,Sótano,2024-10-26 06:45:35,18.87,55.71,20.0
S3474,Edificio A,2024-10-25 18:08:35,24.6,37.06,97.01
S6353,Sótano,2024-10-26 14:15:35,26.26,39.75,32.15
S7002,Edificio B,2024-10-25 17:15:35,28.03,68.87,39.9
S2308,Sótano,2024-10-26 10:53:35,18.67,44.66,24.8
S7762,Edificio A,2024-10-25 21:48:35,15.49,52.16,26.86
S2110,Exteriores,2024-10-26 09:33:35,26.58,46.77,90.79
S3704,Edificio A,2024-10-25 19:18:35,28.31,32.66,52.83
S8784,Exteriores,2024-10-26 10:10:35,27.94,54.97,69.0
S8215,Exteriores,2024-10-26 07:57:35,29.74,62.54,92.45
S4995,Sótano,2024-10-26 12:45:35,26.75,36.92,55.38
S2471,Exteriores,2024-10-26 05:25:35,22.65,31.68,36.15
S8926,Exteriores,2024-10-26 13:14:35,21.6,78.78,30.38
S2099,Exteriores,2024-10-26 02:30:35,21.94,46.77,75.3
S9347,Sótano,2024-10-26 12:57:35,29.21,56.92,26.58
S5357,Exteriores,2024-10-26 04:44:35,15.37,59.54,33.42
S4896,Edificio B,2024-10-25 20:43:35,25.5,34.02,50.9
S5835,Sótano,2024-10-26 10:25:35,17.29,42.87,91.01
S2734,Edificio A,2024-10-26 00:49:35,18.68,40.05,52.21
S1049,Edificio B,2024-10-26 04:28:35,23.49,35.86,69.89
S7199,Sótano,2024-10-25 23:56:35,19.61,34.11,57.03
S4286,Edificio A,2024-10-26 03:57:35,16.49,35.7,93.48
S2454,Exteriores,2024-10-26 03:56:35,15.17,65.58,86.53
S9814,Exteriores,2024-10-26 06:07:35,15.72,79.34,39.67
S9253,Sótano,2024-10-26 01:33:35,28.67,68.65,88.49
S9187,Exteriores,2024-10-25 17:25:35,26.66,31.53,35.37
S2814,Sótano,2024-10-26 15:59:35,18.64,62.64,74.31
S4207,Edificio B,2024-10-26 00:42:35,16.84,44.19,33.32
S4506,Sótano,2024-10-25 16:45:35,28.56,73.41,31.03
S1972,Edificio B,2024-10-25 23:44:35,28.66,45.89,89.93
S4405,Exteriores,2024-10-26 14:04:35,27.91,65.75,90.13
S6296,Exteriores,2024-10-25 19:39:35,19.38,71.06,60.78
S3577,Exteriores,2024-10-26 02:09:35,17.87,70.02,30.84
S8221,Exteriores,2024-10-26 12:24:35,17.89,73.18,86.87
S1006,Exteriores,2024-10-26 02:21:35,19.47,41.99,91.87
S2247,Exteriores,2024-10-26 03:51:35,22.79,60.64,37.96
S3103,Edificio A,2024-10-25 19:01:35,17.29,75.29,57.44
S5462,Edificio A,2024-10-25 19:31:35,17.6,77.45,17.65
S3642,Edificio B,2024-10-26 08:09:35,29.01,59.95,37.31
S7467,Edificio B,2024-10-26 16:00:35,23.23,30.43,15.75
S4209,Sótano,2024-10-26 07:26:35,27.24,52.9,98.67
S9102,Edificio A,2024-10-26 08:26:35,27.03,31.65,67.52
S9026,Exteriores,2024-10-26 12:19:35,28.13,61.75,71.19
S2013,Sótano,2024-10-26 03:01:35,24.28,77.73,29.11
S3562,Sótano,2024-10-26 02:25:35,17.36,75.86,84.94
S3451,Sótano,2024-10-26 08:19:35,27.17,61.44,68.91
S4366,Edificio B,2024-10-25 20:53:35,20.69,35.56,45.94
S6682,Exteriores,2024-10-26 16:20:35,24.74,31.77,51.99
S3102,Exteriores,2024-10-26 05:49:35,29.04,50.63,39.69
S9846,Edificio B,2024-10-26 11:37:35,18.98,55.15,70.26
S7926,Edificio B,2024-10-26 09:39:35,18.06,41.97,55.41
S5592,Edificio A,2024-10-26 14:23:35,23.64,76.57,16.3
S6074,Edificio B,2024-10-25 23:20:35,20.15,65.86,54.25
S9669,Edificio A,2024-10-26 06:35:35,23.8,59.32,86.45
S1410,Exteriores,2024-10-25 20:08:35,19.79,47.82,73.44
S9887,Edificio A,2024-10-26 03:31:35,20.73,68.1,62.29
S3420,Sótano,2024-10-25 20:28:35,28.12,30.26,61.21
S9098,Exteriores,2024-10-26 15:24:35,29.04,72.11,11.65
S6840,Edificio A,2024-10-26 05:47:35,25.02,51.7,84.81
S8053,Exteriores,2024-10-25 19:22:35,24.7,56.2,55.56
S3883,Sótano,2024-10-25 23:56:35,23.83,57.56,72.17
S4202,Exteriores,2024-10-25 20:59:35,15.11,41.6,80.9
S4460,Exteriores,2024-10-26 00:28:35,24.65,41.43,93.45
S7589,Sótano,2024-10-25 19:00:35,29.5,43.47,85.24
S2321,Sótano,2024-10-25 23:45:35,23.08,39.65,59.62
S9058,Exteriores,2024-10-25 18:50:35,27.35,30.85,14.51
S5890,Sótano,2024-10-25 18:44:35,29.82,65.89,46.05
S6800,Sótano,2024-10-26 08:18:35,19.25,38.32,33.89
S3037,Edificio B,2024-10-25 19:16:35,28.43,78.65,10.18
S8122,Sótano,2024-10-26 08:10:35,21.63,42.1,16.46
S9636,Edificio A,2024-10-26 14:46:35,20.49,40.66,22.26
S9110,Edificio A,2024-10-26 02:57:35,18.46,31.76,83.79
S4704,Edificio B,2024-10-26 11:10:35,29.95,58.25,69.38
S2822,Edificio A,2024-10-25 19:39:35,21.63,67.57,28.99
S1285,Edificio A,2024-10-26 09:07:35,24.46,63.07,40.5
S4096,Edificio A,2024-10-25 21:08:35,22.35,41.8,36.44
S7206,Edificio A,2024-10-25 18:42:35,25.37,68.09,90.35
S9148,Edificio B,2024-10-26 11:18:35,21.9,54.68,83.82
S4767,Sótano,2024-10-26 04:35:35,18.84,44.48,32.31
S3550,Edificio B,2024-10-26 05:50:35,17.93,49.05,32.64
S6939,Edificio B,2024-10-26 08:28:35,15.0,47.03,28.63
S1524,Edificio A,2024-10-26 03:38:35,15.26,52.07,94.06
S9766,Sótano,2024-10-26 12:28:35,16.1,51.02,79.62
S4627,Edificio A,2024-10-25 22:35:35,22.79,58.43,72.52
S9387,Exteriores,2024-10-26 12:34:35,18.75,37.61,97.15
S5365,Edificio A,2024-10-25 21:42:35,27.15,76.78,58.51
S7496,Exteriores,2024-10-26 14:29:35,18.4,59.62,14.5
S8603,Edificio A,2024-10-26 12:41:35,21.2,58.6,42.42
S9492,Edificio A,2024-10-26 01:48:35,19.79,57.81,94.3
S3433,Edificio A,2024-10-26 01:52:35,22.12,51.1,60.53
S9621,Edificio B,2024-10-26 12:14:35,18.66,77.56,98.73
S7134,Edificio B,2024-10-26 11:37:35,20.77,59.63,64.04
S7500,Edificio B,2024-10-26 11:44:35,21.34,78.13,36.13
S4936,Sótano,2024-10-25 16:44:35,15.88,68.09,64.96
S7986,Edificio B,2024-10-26 11:48:35,18.92,62.96,96.71
S3362,Exteriores,2024-10-26 03:11:35,17.87,57.71,68.14
S2124,Edificio A,2024-10-26 16:00:35,25.67,52.2,93.92
S9981,Edificio B,2024-10-26 06:54:35,21.71,58.77,33.45
S4758,Sótano,2024-10-25 20:04:35,23.53,68.52,68.53
S2766,Exteriores,2024-10-26 14:07:35,25.11,77.17,93.63
S9338,Sótano,2024-10-26 15:33:35,16.97,61.76,78.65
S9588,Sótano,2024-10-26 13:21:35,22.44,38.0,30.26
S9346,Exteriores,2024-10-26 10:17:35,18.07,44.7,36.74
S8802,Sótano,2024-10-26 09:28:35,17.24,33.13,29.58
S3274,Exteriores,2024-10-26 10:29:35,21.59,53.54,55.4
S7305,Edificio A,2024-10-26 00:40:35,27.82,38.1,55.41
S6650,Sótano,2024-10-26 10:07:35,15.83,53.71,85.75
S4696,Sótano,2024-10-26 14:40:35,19.54,39.16,60.13
S5889,Sótano,2024-10-26 15:48:35,16.02,69.37,74.45
S9455,Sótano,2024-10-26 14:30:35,16.77,59.34,26.68
S2017,Edificio A,2024-10-26 08:46:35,25.84,63.05,39.85
S2042,Sótano,2024-10-25 22:56:35,17.84,72.02,51.02
S1246,Sótano,2024-10-26 06:24:35,19.57,45.94,73.86
S6952,Edificio A,2024-10-26 11:56:35,16.75,45.24,61.91
S6423,Exteriores,2024-10-26 12:56:35,26.11,47.39,68.0
S3156,Sótano,2024-10-25 20:00:35,23.93,50.35,60.72
S2197,Edificio A,2024-10-26 01:36:35,17.8,35.16,66.4
S1742,Edificio A,2024-10-26 00:48:35,26.77,34.22,93.57
S8335,Sótano,2024-10-25 19:55:35,20.54,35.43,82.06
S9684,Exteriores,2024-10-26 16:22:35,15.03,33.8,21.69
S9100,Edificio A,2024-10-25 17:26:35,15.22,47.05,49.14
S1531,Edificio B,2024-10-25 18:24:35,28.33,74.7,89.71
S3609,Sótano,2024-10-25 18:59:35,29.36,60.64,92.22
S5004,Edificio A,2024-10-25 19:39:35,28.45,32.28,71.29
S5932,Edificio B,2024-10-26 08:38:35,24.96,35.65,36.91
S9653,Edificio B,2024-10-26 10:41:35,27.91,42.38,95.72
S5461,Edificio A,2024-10-26 15:43:35,16.69,43.43,63.06
S9596,Edificio B,2024-10-26 10:23:35,22.5,38.94,46.96
S2631,Exteriores,2024-10-25 18:23:35,27.71,48.37,34.48
S8134,Edificio B,2024-10-26 09:52:35,27.08,38.54,60.89
S7026,Exteriores,2024-10-26 05:48:35,15.34,41.66,36.34
S9014,Sótano,2024-10-26 07:24:35,15.35,47.64,63.55
S8970,Exteriores,2024-10-25 20:00:35,21.6,54.1,48.07
S7058,Exteriores,2024-10-26 08:35:35,23.34,30.77,49.28
S9659,Exteriores,2024-10-26 00:01:35,16.02,41.65,14.57
S2100,Exteriores,2024-10-26 00:01:35,29.45,60.32,49.42
S5344,Edificio A,2024-10-26 11:26:35,27.33,72.71,56.74
S5867,Sótano,2024-10-26 07:49:35,18.68,35.34,56.01
S8052,Exteriores,2024-10-25 22:36:35,21.73,46.99,79.07
S9343,Sótano,2024-10-26 15:59:35,20.26,35.08,78.92
S4854,Exteriores,2024-10-25 17:48:35,28.67,40.66,90.62
S2580,Sótano,2024-10-26 01:00:35,26.32,72.57,32.37
S9068,Sótano,2024-10-25 17:52:35,28.96,39.0,15.47
S8674,Exteriores,2024-10-26 05:44:35,19.51,58.07,83.52
S1003,Edificio A,2024-10-26 12:07:35,17.07,31.86,88.28
S4481,Sótano,2024-10-26 01:45:35,18.8,38.0,42.29
S7591,Edificio B,2024-10-26 12:28:35,17.13,70.01,52.77
S2985,Exteriores,2024-10-25 17:43:35,19.3,72.81,13.89
S7282,Edificio B,2024-10-26 04:14:35,16.64,79.53,90.76
S5708,Sótano,2024-10-26 05:13:35,23.09,73.18,33.67
S9758,Edificio A,2024-10-26 06:03:35,15.56,32.06,90.79
S5507,Exteriores,2024-10-26 00:22:35,25.21,34.25,52.31
S5625,Edificio A,2024-10-26 10:49:35,20.88,56.16,58.32
S2665,Sótano,2024-10-25 18:45:35,23.67,39.63,54.87
S1075,Edificio B,2024-10-25 23:47:35,17.4,58.03,36.93
S6643,Edificio B,2024-10-25 21:44:35,16.41,78.44,21.9
S9024,Exteriores,2024-10-26 00:16:35,27.41,76.68,73.01
S9751,Edificio B,2024-10-26 10:21:35,27.67,60.92,93.76
S5259,Edificio B,2024-10-26 03:13:35,25.76,52.15,72.85
S8154,Sótano,2024-10-26 16:25:35,22.47,32.62,55.52
S5531,Edificio B,2024-10-26 05:59:35,23.81,57.47,97.19
S7353,Exteriores,2024-10-25 17:43:35,29.6,61.66,20.02
S7818,Exteriores,2024-10-26 04:53:35,19.43,63.68,67.15
S5546,Exteriores,2024-10-26 04:50:35,15.75,31.96,59.29
S2733,Sótano,2024-10-25 19:49:35,24.7,51.77,46.84
